"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 29, 2012","978.50","980.00","984.25","972.75","41.27K","-0.05%"
"Aug 28, 2012","979.00","981.75","987.25","977.25","43.37K","-0.38%"
"Aug 27, 2012","982.75","986.25","1,003.00","975.25","39.52K","-0.68%"
"Aug 24, 2012","989.50","986.75","992.00","977.75","48.17K","-0.60%"
"Aug 23, 2012","995.50","989.25","997.00","984.00","60.16K","1.07%"
"Aug 22, 2012","985.00","986.00","989.25","979.00","57.43K","-0.38%"
"Aug 21, 2012","988.75","977.25","991.75","977.25","48.24K","1.00%"
"Aug 20, 2012","979.00","979.25","984.75","972.00","35.82K","-0.08%"
"Aug 17, 2012","979.75","983.25","983.25","970.50","45.00K","0.26%"
"Aug 16, 2012","977.25","977.75","987.00","972.25","62.85K","0.85%"
"Aug 15, 2012","969.00","958.25","979.25","955.50","66.04K","1.20%"
"Aug 14, 2012","957.50","953.50","962.75","953.00","53.04K","0.03%"
"Aug 13, 2012","957.25","956.75","967.25","953.00","70.45K","-0.23%"
"Aug 10, 2012","959.50","960.00","963.00","949.25","6.99K","0.00%"
"Aug 09, 2012","959.50","952.00","962.50","948.50","22.10K","0.42%"
"Aug 08, 2012","955.50","947.00","957.50","942.00","40.11K","0.90%"
"Aug 07, 2012","947.00","932.00","953.25","930.50","45.76K","1.80%"
"Aug 06, 2012","930.25","927.25","934.00","921.75","38.27K","0.79%"
"Aug 03, 2012","923.00","901.75","929.00","901.25","31.18K","1.65%"
"Aug 02, 2012","908.00","906.75","916.25","899.50","30.05K","-0.16%"
"Aug 01, 2012","909.50","898.50","915.00","898.50","29.97K","0.36%"
"Jul 31, 2012","906.25","910.00","913.50","897.00","45.46K","-0.74%"
"Jul 30, 2012","913.00","913.00","916.50","908.75","31.52K","0.25%"
"Jul 27, 2012","910.75","905.00","915.25","904.50","44.08K","0.58%"
"Jul 26, 2012","905.50","898.75","912.50","892.50","43.66K","2.11%"
"Jul 25, 2012","886.75","887.75","901.25","882.25","41.24K","-0.17%"
"Jul 24, 2012","888.25","891.00","899.00","882.50","59.28K","-0.73%"
"Jul 23, 2012","894.75","923.50","923.50","889.25","70.80K","-2.69%"
"Jul 20, 2012","919.50","930.50","930.50","915.00","62.81K","-0.68%"
"Jul 19, 2012","925.75","912.00","931.00","910.75","65.69K","2.15%"
"Jul 18, 2012","906.25","894.75","912.00","893.50","49.73K","1.31%"
"Jul 17, 2012","894.50","890.75","902.50","889.50","58.37K","0.56%"
"Jul 16, 2012","889.50","882.75","894.50","877.00","50.14K","1.11%"
"Jul 13, 2012","879.75","874.00","886.50","874.00","74.44K","0.66%"
"Jul 12, 2012","874.00","873.50","873.75","856.75","5.94K","0.00%"
"Jul 11, 2012","874.00","870.25","881.00","868.75","44.14K","-0.17%"
"Jul 10, 2012","875.50","873.75","877.75","866.25","39.31K","0.20%"
"Jul 09, 2012","873.75","869.00","883.50","864.50","32.89K","0.58%"
"Jul 06, 2012","868.75","882.00","883.50","864.50","34.14K","-2.28%"
"Jul 05, 2012","889.00","877.25","895.75","875.25","53.47K","1.40%"
"Jul 04, 2012","876.75","880.25","881.75","873.50","21.37K","-0.45%"
"Jul 03, 2012","880.75","856.50","885.50","856.25","37.77K","3.74%"
"Jul 02, 2012","849.00","865.50","865.50","846.50","39.04K","0.06%"
"Jun 29, 2012","848.50","821.50","869.50","821.25","54.50K","3.26%"
"Jun 28, 2012","821.75","833.00","834.50","813.25","55.99K","-0.87%"
"Jun 27, 2012","829.00","818.75","835.50","818.75","40.10K","1.25%"
"Jun 26, 2012","818.75","817.00","829.25","813.00","38.00K","1.33%"
"Jun 25, 2012","808.00","819.50","822.25","805.75","37.00K","-0.49%"
"Jun 22, 2012","812.00","816.00","820.75","807.75","57.66K","-1.22%"
"Jun 21, 2012","822.00","830.25","833.50","809.75","82.73K","-2.29%"
"Jun 20, 2012","841.25","846.00","848.25","830.25","63.28K","-0.44%"
"Jun 19, 2012","845.00","843.50","849.75","834.00","62.07K","0.42%"
"Jun 18, 2012","841.50","854.75","863.25","837.00","57.29K","-1.17%"
"Jun 15, 2012","851.50","851.25","854.75","846.75","43.86K","0.80%"
"Jun 14, 2012","844.75","840.25","851.25","837.00","59.95K","-0.32%"
"Jun 13, 2012","847.50","842.50","853.25","839.75","81.74K","-0.44%"
"Jun 12, 2012","851.25","846.25","857.00","843.75","10.36K","0.00%"
"Jun 11, 2012","851.25","874.75","876.50","841.50","40.97K","0.68%"
"Jun 08, 2012","845.50","852.25","860.25","839.75","38.28K","-1.54%"
"Jun 07, 2012","858.75","864.50","876.25","852.25","49.57K","-0.78%"
"Jun 06, 2012","865.50","849.00","870.25","849.00","46.76K","2.06%"
"Jun 05, 2012","848.00","852.00","853.75","841.50","29.22K","0.59%"
"Jun 04, 2012","843.00","848.25","850.50","825.00","28.57K","-0.56%"
"Jun 01, 2012","847.75","871.00","872.25","841.75","55.05K","-2.64%"
"May 31, 2012","870.75","878.50","885.50","867.25","47.55K","-1.33%"
"May 30, 2012","882.50","903.50","904.00","878.25","54.61K","-3.13%"
"May 29, 2012","911.00","908.75","915.00","900.25","48.13K","0.11%"
"May 28, 2012","910.00","906.25","913.75","906.25","27.46K","0.19%"
"May 25, 2012","908.25","905.75","908.75","902.00","31.82K","0.30%"
"May 24, 2012","905.50","906.25","909.50","896.00","52.29K","0.25%"
"May 23, 2012","903.25","913.25","914.75","898.00","56.54K","-1.58%"
"May 22, 2012","917.75","914.50","920.50","912.75","63.70K","0.69%"
"May 21, 2012","911.50","903.50","919.00","903.25","60.09K","0.41%"
"May 18, 2012","907.75","908.00","913.75","902.00","55.53K","-1.17%"
"May 17, 2012","918.50","922.50","928.75","907.00","60.92K","-1.40%"
"May 16, 2012","931.50","935.00","937.75","922.25","69.34K","-0.08%"
"May 15, 2012","932.25","932.75","940.00","929.50","75.65K","-0.19%"
"May 14, 2012","934.00","943.25","943.50","929.50","90.07K","-1.76%"
"May 11, 2012","950.75","947.00","951.50","940.25","76.13K","-0.78%"
"May 10, 2012","958.25","964.25","965.00","955.50","10.95K","0.00%"
"May 09, 2012","958.25","958.50","962.25","949.25","55.69K","1.38%"
"May 08, 2012","945.25","956.75","960.25","943.75","52.12K","-0.66%"
"May 07, 2012","951.50","957.50","960.75","945.00","16.65K","-0.55%"
"May 04, 2012","956.75","985.75","986.50","952.25","45.18K","-3.19%"
"May 03, 2012","988.25","1,002.50","1,003.25","983.50","67.09K","-1.13%"
"May 02, 2012","999.50","1,010.00","1,012.50","997.50","51.32K","-1.38%"
"May 01, 2012","1,013.50","1,009.75","1,015.50","1,006.25","37.19K","0.62%"
"Apr 30, 2012","1,007.25","1,009.50","1,013.75","1,006.25","43.87K","-0.12%"
"Apr 27, 2012","1,008.50","1,014.00","1,014.00","1,007.50","44.02K","-0.86%"
"Apr 26, 2012","1,017.25","1,005.50","1,018.25","1,001.75","65.66K","2.13%"
"Apr 25, 2012","996.00","997.25","1,005.00","991.25","49.61K","0.00%"
"Apr 24, 2012","996.00","999.50","1,000.00","993.50","34.48K","0.63%"
"Apr 23, 2012","989.75","998.25","1,000.50","988.50","43.91K","-1.25%"
"Apr 20, 2012","1,002.25","995.25","1,005.00","994.25","62.20K","0.63%"
"Apr 19, 2012","996.00","992.75","1,001.00","992.00","77.59K","1.07%"
"Apr 18, 2012","985.50","993.50","996.00","985.00","65.95K","-0.88%"
"Apr 17, 2012","994.25","994.00","998.75","989.75","54.71K","0.03%"
"Apr 16, 2012","994.00","1,009.25","1,009.25","991.25","74.46K","-1.44%"
"Apr 13, 2012","1,008.50","1,013.25","1,015.00","1,003.00","81.51K","0.95%"
"Apr 12, 2012","999.00","998.00","1,001.25","997.50","5.22K","0.00%"
"Apr 11, 2012","999.00","990.00","1,001.50","983.75","28.98K","0.55%"
"Apr 10, 2012","993.50","1,000.50","1,001.50","987.00","43.75K","0.03%"
"Apr 09, 2012","993.25","1,007.00","1,007.00","990.00","16.27K","-1.37%"
"Apr 05, 2012","1,007.00","1,010.25","1,014.25","1,000.50","33.80K","-0.57%"
"Apr 04, 2012","1,012.75","1,027.00","1,028.00","1,006.50","49.68K","-2.01%"
"Apr 03, 2012","1,033.50","1,033.00","1,037.25","1,024.75","30.93K","0.88%"
"Apr 02, 2012","1,024.50","1,016.00","1,035.75","1,005.25","47.80K","1.01%"
"Mar 30, 2012","1,014.25","1,013.25","1,021.50","1,008.25","37.07K","-0.34%"
"Mar 29, 2012","1,017.75","1,024.00","1,030.00","1,005.50","52.61K","-0.61%"
"Mar 28, 2012","1,024.00","1,027.25","1,027.75","1,019.00","36.79K","-0.17%"
"Mar 27, 2012","1,025.75","1,032.00","1,033.00","1,024.75","42.81K","-0.41%"
"Mar 26, 2012","1,030.00","1,026.00","1,032.75","1,024.25","38.40K","0.10%"
"Mar 23, 2012","1,029.00","1,018.00","1,044.00","1,017.75","43.05K","1.50%"
"Mar 22, 2012","1,013.75","1,026.75","1,027.00","1,011.25","65.14K","-1.27%"
"Mar 21, 2012","1,026.75","1,032.00","1,035.75","1,024.00","59.70K","-0.51%"
"Mar 20, 2012","1,032.00","1,039.50","1,040.25","1,023.50","77.07K","-1.10%"
"Mar 19, 2012","1,043.50","1,040.00","1,045.25","1,035.50","57.09K","0.75%"
"Mar 16, 2012","1,035.75","1,022.75","1,045.00","1,020.25","58.63K","1.15%"
"Mar 15, 2012","1,024.00","1,035.50","1,036.75","1,014.75","85.28K","-1.40%"
"Mar 14, 2012","1,038.50","1,037.00","1,044.50","1,031.00","77.62K","0.19%"
"Mar 13, 2012","1,036.50","1,029.00","1,039.75","1,025.00","73.43K","0.27%"
"Mar 12, 2012","1,033.75","1,029.50","1,030.75","1,020.00","9.31K","0.00%"
"Mar 09, 2012","1,033.75","1,032.50","1,034.75","1,025.50","35.54K","0.10%"
"Mar 08, 2012","1,032.75","1,015.50","1,034.25","1,011.75","36.11K","2.66%"
"Mar 07, 2012","1,006.00","1,004.50","1,016.00","1,000.00","36.57K","0.00%"
"Mar 06, 2012","1,006.00","1,015.75","1,015.75","999.75","50.30K","-0.86%"
"Mar 05, 2012","1,014.75","1,009.75","1,016.75","1,002.50","31.69K","0.42%"
"Mar 02, 2012","1,010.50","1,026.50","1,026.75","1,003.50","38.23K","0.10%"
"Mar 01, 2012","1,009.50","1,009.75","1,041.00","1,004.25","54.36K","0.67%"
"Feb 29, 2012","1,002.75","1,012.50","1,021.50","996.00","55.30K","-1.91%"
"Feb 28, 2012","1,022.25","1,026.50","1,028.75","1,010.75","51.70K","-0.97%"
"Feb 27, 2012","1,032.25","1,035.00","1,038.00","1,022.75","48.86K","0.15%"
"Feb 24, 2012","1,030.75","1,034.25","1,039.75","1,028.25","52.41K","-0.07%"
"Feb 23, 2012","1,031.50","1,026.25","1,037.25","1,024.50","54.34K","0.76%"
"Feb 22, 2012","1,023.75","1,018.25","1,029.00","1,011.75","60.53K","0.99%"
"Feb 21, 2012","1,013.75","1,008.75","1,021.25","1,001.50","48.29K","0.15%"
"Feb 20, 2012","1,012.25","1,007.00","1,013.75","1,006.25","30.36K","0.97%"
"Feb 17, 2012","1,002.50","1,008.50","1,010.75","999.50","66.93K","-0.15%"
"Feb 16, 2012","1,004.00","1,003.00","1,010.00","999.00","82.55K","-0.17%"
"Feb 15, 2012","1,005.75","994.00","1,009.75","994.00","71.37K","1.36%"
"Feb 14, 2012","992.25","995.25","998.25","986.75","77.57K","-0.43%"
"Feb 13, 2012","996.50","996.75","1,003.00","988.75","86.53K","-0.13%"
"Feb 10, 2012","997.75","1,001.75","1,003.00","999.00","7.91K","0.00%"
"Feb 09, 2012","997.75","997.00","1,005.00","994.00","27.45K","0.68%"
"Feb 08, 2012","991.00","992.00","999.50","988.50","36.41K","-0.43%"
"Feb 07, 2012","995.25","994.00","1,003.25","989.50","49.74K","0.71%"
"Feb 06, 2012","988.25","973.75","995.50","969.25","50.13K","3.00%"
"Feb 03, 2012","959.50","952.50","972.75","950.25","48.43K","1.24%"
"Feb 02, 2012","947.75","951.25","956.00","944.25","36.71K","-0.79%"
"Feb 01, 2012","955.25","952.00","960.50","946.00","38.28K","0.63%"
"Jan 31, 2012","949.25","951.25","964.00","947.00","37.14K","-0.37%"
"Jan 30, 2012","952.75","957.00","959.50","945.00","40.56K","-0.10%"
"Jan 27, 2012","953.75","945.00","958.25","944.00","37.48K","0.95%"
"Jan 26, 2012","944.75","944.00","953.50","942.00","32.55K","0.27%"
"Jan 25, 2012","942.25","942.50","947.25","933.25","38.14K","0.05%"
"Jan 24, 2012","941.75","940.25","946.75","937.50","50.55K","0.51%"
"Jan 23, 2012","937.00","932.50","944.50","931.00","43.10K","0.43%"
"Jan 20, 2012","933.00","947.00","949.00","931.50","44.00K","-1.09%"
"Jan 19, 2012","943.25","942.00","951.50","939.25","61.10K","0.00%"
"Jan 18, 2012","943.25","952.75","958.25","937.00","91.49K","-1.00%"
"Jan 17, 2012","952.75","959.00","968.25","946.00","73.66K","-0.63%"
"Jan 16, 2012","958.75","952.75","960.50","952.50","34.47K","0.66%"
"Jan 13, 2012","952.50","955.00","964.00","946.25","86.41K","-1.91%"
"Jan 12, 2012","971.00","965.50","971.50","965.50","5.25K","0.00%"
"Jan 11, 2012","971.00","971.00","977.00","960.00","24.75K","-0.31%"
"Jan 10, 2012","974.00","962.50","976.25","962.50","35.15K","1.56%"
"Jan 09, 2012","959.00","969.00","969.00","956.25","38.92K","-0.18%"
"Jan 06, 2012","960.75","962.75","969.00","956.75","43.72K","-0.59%"
"Jan 05, 2012","966.50","970.25","976.75","957.25","48.36K","0.18%"
"Jan 04, 2012","964.75","964.00","975.00","953.50","70.87K","1.18%"
"Jan 03, 2012","953.50","931.25","965.75","931.25","51.39K","2.90%"
"Jan 02, 2012","926.63","926.63","926.63","926.63","-","0.28%"
"Dec 30, 2011","924.00","930.00","934.75","919.00","19.72K","0.27%"
"Dec 29, 2011","921.50","918.50","929.75","918.50","34.87K","0.35%"
"Dec 28, 2011","918.25","921.75","929.00","915.50","32.02K","-0.68%"
"Dec 27, 2011","924.50","919.50","930.00","915.00","11.03K","0.85%"
"Dec 26, 2011","916.75","916.75","916.75","916.75","-","0.25%"
"Dec 23, 2011","914.50","916.25","923.75","913.00","21.35K","-0.54%"
"Dec 22, 2011","919.50","918.75","923.50","913.25","32.41K","0.99%"
"Dec 21, 2011","910.50","906.25","920.00","903.75","44.51K","0.91%"
"Dec 20, 2011","902.25","885.00","908.25","884.00","43.21K","1.60%"
"Dec 19, 2011","888.00","889.00","898.25","881.00","45.15K","-0.70%"
"Dec 16, 2011","894.25","893.25","900.50","885.50","50.26K","-0.45%"
"Dec 15, 2011","898.25","895.75","911.00","890.00","59.67K","-0.72%"
"Dec 14, 2011","904.75","929.25","930.75","893.50","64.71K","-2.98%"
"Dec 13, 2011","932.50","917.50","946.00","917.00","87.90K","0.05%"
"Dec 12, 2011","932.00","931.25","932.00","922.00","14.19K","0.00%"
"Dec 09, 2011","932.00","941.50","944.75","927.00","48.49K","-1.71%"
"Dec 08, 2011","948.25","954.75","965.50","935.00","43.24K","-0.94%"
"Dec 07, 2011","957.25","964.50","969.00","953.00","46.82K","-0.10%"
"Dec 06, 2011","958.25","952.50","964.00","951.50","42.30K","-0.65%"
"Dec 05, 2011","964.50","957.00","979.25","952.75","49.29K","1.39%"
"Dec 02, 2011","951.25","952.00","961.75","946.00","34.37K","0.55%"
"Dec 01, 2011","946.00","961.00","968.75","943.50","58.16K","-1.99%"
"Nov 30, 2011","965.25","963.00","975.00","956.75","54.50K","0.34%"
"Nov 29, 2011","962.00","946.75","966.00","946.50","66.19K","1.26%"
"Nov 28, 2011","950.00","938.75","958.00","936.50","57.01K","1.20%"
"Nov 25, 2011","938.75","947.00","949.25","931.50","33.47K","-1.13%"
"Nov 24, 2011","949.50","941.50","952.75","940.75","21.90K","0.37%"
"Nov 23, 2011","946.00","959.25","960.50","940.75","53.91K","-0.63%"
"Nov 22, 2011","952.00","947.25","964.00","944.75","80.88K","0.26%"
"Nov 21, 2011","949.50","961.75","962.25","941.50","74.59K","-2.42%"
"Nov 18, 2011","973.00","971.25","982.50","955.25","72.06K","0.00%"
"Nov 17, 2011","973.00","980.50","992.25","968.00","93.10K","-2.14%"
"Nov 16, 2011","994.25","996.50","997.75","980.00","91.40K","0.05%"
"Nov 15, 2011","993.75","994.00","1,001.50","990.75","82.47K","-0.55%"
"Nov 14, 2011","999.25","1,000.00","1,001.25","990.00","70.68K","0.00%"
"Nov 11, 2011","999.25","983.00","1,001.75","982.00","86.14K","0.05%"
"Nov 10, 2011","998.75","987.00","997.00","981.50","8.41K","0.00%"
"Nov 09, 2011","998.75","996.25","1,000.50","977.50","43.97K","0.43%"
"Nov 08, 2011","994.50","985.75","1,002.25","984.25","57.00K","1.02%"
"Nov 07, 2011","984.50","977.00","989.75","964.00","36.71K","1.55%"
"Nov 04, 2011","969.50","958.25","972.25","956.00","45.78K","1.41%"
"Nov 03, 2011","956.00","947.75","961.25","940.00","44.58K","-0.55%"
"Nov 02, 2011","961.25","950.50","965.25","946.25","50.88K","2.37%"
"Nov 01, 2011","939.00","954.50","957.00","935.00","45.87K","-1.21%"
"Oct 31, 2011","950.50","961.75","962.75","949.00","51.30K","-1.22%"
"Oct 28, 2011","962.25","972.00","974.75","956.50","49.64K","-0.77%"
"Oct 27, 2011","969.75","952.25","977.00","951.75","58.97K","1.65%"
"Oct 26, 2011","954.00","958.25","964.50","946.50","46.50K","-0.31%"
"Oct 25, 2011","957.00","955.00","962.50","947.75","63.87K","0.47%"
"Oct 24, 2011","952.50","948.75","957.00","944.50","57.39K","-0.31%"
"Oct 21, 2011","955.50","946.00","962.75","942.00","63.46K","2.08%"
"Oct 20, 2011","936.00","940.00","946.75","927.75","66.05K","-1.29%"
"Oct 19, 2011","948.25","947.75","958.00","930.25","68.44K","1.25%"
"Oct 18, 2011","936.50","940.75","950.75","929.00","98.64K","-1.19%"
"Oct 17, 2011","947.75","957.50","968.25","937.75","80.50K","-0.45%"
"Oct 14, 2011","952.00","931.00","958.50","928.25","92.49K","3.39%"
"Oct 13, 2011","920.75","917.25","933.00","912.00","107.22K","0.24%"
"Oct 12, 2011","918.50","915.00","932.00","915.00","11.83K","0.71%"
"Oct 11, 2011","912.00","913.00","920.50","901.25","50.73K","-0.65%"
"Oct 10, 2011","918.00","896.50","918.50","892.25","43.16K","2.43%"
"Oct 07, 2011","896.25","894.00","902.00","886.75","44.49K","2.08%"
"Oct 06, 2011","878.00","868.00","896.75","865.00","49.38K","1.15%"
"Oct 05, 2011","868.00","869.50","872.00","860.00","55.92K","0.32%"
"Oct 04, 2011","865.25","862.00","872.25","849.25","56.93K","-1.06%"
"Oct 03, 2011","874.50","873.00","877.00","862.00","51.59K","-1.02%"
"Sep 30, 2011","883.50","896.25","898.00","873.00","51.24K","-1.64%"
"Sep 29, 2011","898.25","891.50","907.75","883.75","53.15K","-1.02%"
"Sep 28, 2011","907.50","911.75","913.75","889.50","57.39K","0.08%"
"Sep 27, 2011","906.75","892.50","913.00","890.75","59.31K","1.82%"
"Sep 26, 2011","890.50","895.00","899.50","873.25","56.07K","-0.95%"
"Sep 23, 2011","899.00","900.50","911.25","886.50","69.53K","-0.53%"
"Sep 22, 2011","903.75","921.75","922.75","894.00","94.17K","-4.39%"
"Sep 21, 2011","945.25","935.50","948.75","921.25","62.06K","0.67%"
"Sep 20, 2011","939.00","933.00","944.75","926.50","51.22K","0.81%"
"Sep 19, 2011","931.50","946.50","949.00","925.75","56.10K","-2.00%"
"Sep 16, 2011","950.50","953.00","962.00","945.00","72.80K","-0.18%"
"Sep 15, 2011","952.25","923.25","959.75","923.25","98.12K","3.28%"
"Sep 14, 2011","922.00","925.25","929.50","915.50","69.29K","-0.30%"
"Sep 13, 2011","924.75","930.50","933.50","921.25","105.07K","-1.57%"
"Sep 12, 2011","939.50","941.50","941.50","920.25","7.14K","0.00%"
"Sep 09, 2011","939.50","955.75","962.75","928.50","33.75K","-2.84%"
"Sep 08, 2011","967.00","968.75","968.75","953.00","38.28K","0.03%"
"Sep 07, 2011","966.75","950.50","968.50","945.75","34.91K","2.93%"
"Sep 06, 2011","939.25","929.75","952.25","928.00","38.41K","0.56%"
"Sep 05, 2011","934.00","944.00","944.00","928.75","18.91K","-1.86%"
"Sep 02, 2011","951.75","962.25","962.25","939.00","45.83K","-1.53%"
"Sep 01, 2011","966.50","971.25","973.75","960.00","66.36K","-0.72%"
"Aug 31, 2011","973.50","973.50","976.50","966.00","59.48K","0.00%"
"Aug 30, 2011","973.50","959.25","974.75","951.50","46.53K","1.06%"
"Aug 29, 2011","963.25","951.75","965.75","948.00","21.32K","1.45%"
"Aug 26, 2011","949.50","945.50","956.75","938.25","40.61K","0.80%"
"Aug 25, 2011","942.00","941.50","950.00","931.25","51.22K","-0.03%"
"Aug 24, 2011","942.25","937.00","945.75","933.00","67.76K","1.24%"
"Aug 23, 2011","930.75","922.25","940.00","916.50","74.46K","1.67%"
"Aug 22, 2011","915.50","919.75","926.00","896.75","70.91K","-0.27%"
"Aug 19, 2011","918.00","902.00","925.75","894.25","68.89K","0.71%"
"Aug 18, 2011","911.50","933.25","935.75","902.00","67.85K","-2.67%"
"Aug 17, 2011","936.50","926.50","944.75","923.00","72.87K","0.97%"
"Aug 16, 2011","927.50","923.75","929.75","915.50","64.40K","0.51%"
"Aug 15, 2011","922.75","915.75","928.50","912.00","62.04K","0.63%"
"Aug 12, 2011","917.00","912.25","925.00","906.50","78.70K","3.32%"
"Aug 11, 2011","887.50","897.00","918.50","896.75","4.69K","0.00%"
"Aug 10, 2011","887.50","884.50","910.25","882.00","31.94K","0.14%"
"Aug 09, 2011","886.25","876.00","900.00","851.75","41.48K","-1.56%"
"Aug 08, 2011","900.25","914.00","914.00","876.25","38.91K","-1.34%"
"Aug 05, 2011","912.50","911.25","933.25","886.75","50.62K","-2.30%"
"Aug 04, 2011","934.00","950.50","953.25","908.00","75.00K","-2.12%"
"Aug 03, 2011","954.25","963.75","968.50","946.00","63.91K","-1.37%"
"Aug 02, 2011","967.50","972.50","984.25","961.00","45.38K","-0.33%"
